APL,thickness,bending,tilt,zorder,compress,sterol.present,tails,sterol.conc
0.799526,3.194653,7.34023,9.96004,0.044179,12.273701,yes,DI,10
0.70528,3.631666,11.2099,15.9224,0.197168,34.058134,yes,DO,10
0.674263,3.764118,11.8648,18.8293,0.224091,37.619991,yes,DO,10
0.702055,3.646773,11.2835,16.0263,0.198937,33.663778,yes,DO,10
0.714068,3.607201,10.7514,15.361,0.189494,32.981178,yes,DO,10
0.685737,3.718292,11.3626,17.7489,0.211495,34.896293,yes,DO,10
0.695806,3.672082,10.9993,16.6415,0.203497,33.867548,yes,DO,10
0.688358,3.703185,11.4776,17.5939,0.210654,35.039217,yes,DO,10
0.630865,3.998548,15.7188,24.95,0.316948,47.319701,yes,PO,10
0.653946,3.917752,14.1836,20.6212,0.281957,42.451808,yes,PO,10
0.642703,3.955813,14.911,22.427,0.298106,45.533209,yes,PO,10
0.656358,3.920237,14.0826,20.4788,0.278171,43.847805,yes,PO,10
0.639424,3.965462,15.131,23.3071,0.302895,46.539464,yes,PO,10
0.664288,3.894399,13.8765,19.5193,0.268909,41.193691,yes,PO,10
0.648367,3.937637,14.5918,21.7299,0.289189,44.910014,yes,PO,10
0.676401,3.820027,12.0445,18.2615,0.242664,25.662591,yes,PO,10
0.704661,3.707814,11.1264,15.3887,0.218079,21.990011,yes,PO,10
0.691967,3.760939,11.4838,16.5357,0.227279,23.814207,yes,PO,10
0.707789,3.692754,11.2436,15.3059,0.213407,20.871461,yes,PO,10
0.687437,3.783653,11.7474,17.0363,0.230179,23.346915,yes,PO,10
0.717326,3.673849,11.0267,14.4362,0.207937,20.40373,yes,PO,10
0.698584,3.735037,11.3994,15.982,0.223194,23.068753,yes,PO,10
0.493334,4.947993,115.456,122.563,0.87968,242.83266,yes,DP,10
0.60723,4.188356,23.7806,33.0691,0.416988,34.523083,yes,DP,10
0.491324,4.913223,122.713,115.438,0.872743,233.4108,yes,DP,10
0.501793,4.868029,88.2307,201.647,0.842539,43.521236,yes,DP,10
0.627031,4.072052,20.4162,27.2929,0.37098,30.004339,yes,DP,10
0.626562,4.073752,20.6646,27.4231,0.370985,29.298093,yes,DP,10
0.488222,4.97431,119.92,176.643,0.899412,238.930781,yes,DP,10
0.580749,4.350145,29.7434,43.8666,0.496029,40.828862,yes,DP,10
0.493596,4.92306,102.36,179.784,0.875176,141.607229,yes,DP,10
0.586182,4.307003,28.4904,41.6602,0.478458,42.135486,yes,DP,10
0.611792,4.167307,23.084,31.2558,0.404567,31.617808,yes,DP,10
0.61193,4.158746,22.5345,31.1442,0.405052,34.2742,yes,DP,10
0.496955,4.902353,111.27,86.7305,0.854581,190.961345,yes,DP,10
0.597192,4.251759,26.0571,36.2014,0.44346,37.768913,yes,DP,10
0.685351,3.564934,6.13362,14.2013,0.164865,24.136536,no,PI,0
0.701087,3.500529,5.46149,12.9916,0.157982,22.673261,no,PI,0
0.691227,3.545543,5.95227,13.688,0.159415,23.775269,no,PI,0
0.709712,3.469434,5.61595,12.7895,0.152611,22.218208,no,PI,0
0.727115,3.394339,4.97471,11.6674,0.145626,20.554453,no,PI,0
0.714258,3.44499,5.46187,12.6295,0.151574,22.600178,no,PI,0
0.671832,3.634752,6.25376,15.0497,0.172988,25.658743,no,PI,0
0.675038,3.651776,6.22951,14.6264,0.195164,37.136913,no,DO,0
0.646799,3.758097,7.4237,17.9017,0.224297,42.817296,no,DO,0
0.659498,3.715078,6.89287,16.2478,0.210901,39.736304,no,DO,0
0.665263,3.689458,6.75402,15.6311,0.205441,37.58736,no,DO,0
0.683027,3.621772,5.97384,13.8349,0.188907,34.853457,no,DO,0
0.656451,3.722847,6.96462,16.6395,0.212984,40.97809,no,DO,0
0.671867,3.667702,6.30588,14.9246,0.19876,38.480502,no,DO,0
0.692245,3.55985,5.6792,13.5675,0.179801,29.297744,no,DO,0
0.656964,3.701676,6.94849,16.2977,0.209318,34.758646,no,DO,0
0.673328,3.637335,6.40619,14.6951,0.193861,30.656369,no,DO,0
0.680048,3.602549,6.29591,14.1174,0.189085,30.3312,no,DO,0
0.702201,3.513384,5.58852,12.7187,0.171626,27.791625,no,DO,0
0.669014,3.658068,6.51787,15.2669,0.199712,33.106621,no,DO,0
0.688086,3.567446,5.80558,13.538,0.182023,30.218987,no,DO,0
0.707077,3.466431,5.48599,12.2203,0.16532,23.709667,no,DO,0
0.664977,3.6576,6.46113,15.4416,0.196907,28.860828,no,DO,0
0.683713,3.570953,5.87813,13.8294,0.181751,26.765811,no,DO,0
0.692798,3.524601,5.52542,12.9561,0.174966,25.523996,no,DO,0
0.720279,3.416554,4.95897,11.3174,0.156023,21.579669,no,DO,0
0.679247,3.592916,5.90652,14.101,0.185466,26.464668,no,DO,0
0.703575,3.485449,5.21505,12.4098,0.16714,24.455839,no,DO,0
0.669312,3.715112,6.68099,15.0676,0.215138,20.451052,no,PO,0
0.705567,3.556363,5.69324,12.3373,0.188725,16.885642,no,PO,0
0.710136,3.539336,5.62336,12.1476,0.184717,16.551437,no,PO,0
0.697553,3.593584,6.06413,12.7328,0.194219,17.113268,no,PO,0
0.686737,3.626269,6.23921,13.682,0.202193,18.244971,no,PO,0
0.682031,3.652792,6.27719,13.9337,0.205095,19.231174,no,PO,0
0.721555,3.487409,5.28135,11.5052,0.178911,15.783652,no,PO,0
0.733012,3.340756,4.39411,9.68427,0.056864,20.33963,no,DI,0
0.74778,3.285966,3.9999,9.12523,0.049639,20.738663,no,DI,0
0.720386,3.386793,4.65994,10.0477,0.062554,21.312209,no,DI,0
0.771743,3.206319,4.04827,8.10113,0.041548,20.171758,no,DI,0
0.738883,3.315908,4.32982,9.34779,0.054471,20.939172,no,DI,0
0.756811,3.258291,4.11955,8.82534,0.047134,19.580182,no,DI,0
0.760877,3.241889,4.10464,8.56073,0.04461,19.514933,no,DI,0
0.749615,3.262135,4.19637,8.82091,0.046865,15.582585,no,DI,0
0.767847,3.194897,4.16245,8.25484,0.042045,15.120048,no,DI,0
0.731703,3.330477,4.59031,9.0896,0.053032,14.694464,no,DI,0
0.798362,3.087674,3.7524,7.37682,0.033145,15.224574,no,DI,0
0.756022,3.237733,4.12188,8.59425,0.047777,15.629947,no,DI,0
0.77865,3.155998,3.89631,7.68051,0.039363,15.456058,no,DI,0
0.784057,3.136981,3.86724,7.83878,0.037388,15.529272,no,DI,0
0.678365,3.648231,6.5794,13.8272,0.203065,16.423145,no,PO,0
0.722233,3.462504,5.1739,11.0388,0.176548,13.549153,no,PO,0
0.727226,3.441902,5.44894,11.0413,0.173819,13.734104,no,PO,0
0.712158,3.501337,5.64397,11.8971,0.181001,14.4945,no,PO,0
0.700376,3.554464,5.83612,12.3046,0.187898,15.548767,no,PO,0
0.694582,3.577889,6.00448,12.8884,0.191707,16.602664,no,PO,0
0.741896,3.383665,4.6216,10.5239,0.165464,12.469145,no,PO,0
0.451438,5.043772,46.0986,132.296,0.929729,538.445767,no,DP,0
0.457952,5.025488,45.6071,135.687,0.913717,78.849795,no,DP,0
0.459361,5.101286,45.5952,120.854,0.903417,296.823865,no,DP,0
0.574655,4.305103,15.9502,32.1938,0.426037,41.854039,no,DP,0
0.457357,5.075637,44.8039,123.345,0.909745,302.365399,no,DP,0
0.481433,4.945157,39.1698,93.7588,0.819394,1.848525,no,DP,0
0.454388,5.086486,46.5153,137.232,0.924302,408.907947,no,DP,0
0.458036,5.051508,45.5146,120.415,0.906616,42.059318,no,DP,0
0.453284,5.073503,46.1682,144.676,0.927993,456.588552,no,DP,0
0.463298,4.978814,45.9652,107.148,0.869172,31.003667,no,DP,0
0.453325,5.069434,47.7362,133.612,0.926439,460.405435,no,DP,0
0.459336,5.02279,46.2931,114.866,0.900686,58.268307,no,DP,0
0.457973,5.083663,45.3321,129.287,0.907639,313.738177,no,DP,0
0.563797,4.35629,17.6579,35.9774,0.45841,45.55153,no,DP,0
0.634443,3.824824,8.31175,19.069,0.259621,30.265743,no,PO,0
0.675114,3.622729,6.33461,14.64,0.218232,24.136125,no,PO,0
0.67917,3.609562,6.18687,14.2884,0.214961,23.936718,no,PO,0
0.665075,3.678429,7.01063,15.6079,0.226283,25.5052,no,PO,0
0.654914,3.723131,7.28801,16.529,0.23468,28.047785,no,PO,0
0.64915,3.751108,7.56873,16.8862,0.241721,29.105795,no,PO,0
0.692582,3.556072,6.18718,13.3467,0.204904,23.022129,no,PO,0
0.659104,3.714978,6.99036,16.7471,0.18771,37.817985,no,PI,0
0.668622,3.686406,6.56317,15.8845,0.181061,37.3251,no,PI,0
0.662166,3.701792,6.68807,16.7111,0.185226,38.595135,no,PI,0
0.675141,3.669775,6.54097,15.3498,0.17635,35.836622,no,PI,0
0.684099,3.643621,6.02286,14.497,0.169252,34.864341,no,PI,0
0.676933,3.66133,6.38551,15.3411,0.175107,36.611348,no,PI,0
0.64969,3.741855,7.26662,17.7447,0.194608,40.465881,no,PI,0
0.673144,3.676431,6.65122,14.421,0.209103,18.469029,no,PO,0
0.714867,3.50414,5.39818,11.6654,0.182525,15.545677,no,PO,0
0.719626,3.484169,5.36284,11.5444,0.180584,14.785967,no,PO,0
0.704749,3.544572,5.70084,12.1648,0.187686,15.630573,no,PO,0
0.694356,3.594634,5.89714,13.0018,0.193485,16.582894,no,PO,0
0.689998,3.610376,5.93855,12.8764,0.195686,17.367033,no,PO,0
0.732922,3.431403,5.11362,10.5657,0.17016,14.124876,no,PO,0
0.693879,3.512166,5.78052,13.0082,0.155974,19.754738,no,PI,0
0.711632,3.436224,5.3843,12.2329,0.148442,18.475315,no,PI,0
0.699528,3.485583,5.79282,12.9795,0.152266,19.584649,no,PI,0
0.723413,3.389336,5.26561,11.8112,0.145028,18.694289,no,PI,0
0.743706,3.312166,4.71575,11.0614,0.133013,17.088985,no,PI,0
0.728527,3.367977,5.12135,11.5959,0.14144,17.83492,no,PI,0
0.676472,3.592372,5.89755,14.2383,0.162503,20.068185,no,PI,0
0.616096,3.990062,10.5948,22.2454,0.317631,21.127644,no,DP,0
0.698945,3.576273,6.30445,12.7514,0.221439,12.967403,no,DP,0
0.672214,3.698645,7.06915,15.0814,0.246194,14.964272,no,DP,0
0.658522,3.767575,7.86946,16.0628,0.257475,15.236701,no,DP,0
0.644188,3.837427,8.74519,18.1706,0.274131,17.134138,no,DP,0
0.637538,3.872539,9.20063,18.8979,0.282803,17.512946,no,DP,0
0.678775,3.666048,6.85332,14.3994,0.236786,14.020347,no,DP,0
0.690292,3.531778,6.09001,13.7178,0.159803,21.516696,no,PI,0
0.706792,3.466303,5.35081,12.776,0.15245,20.658517,no,PI,0
0.696714,3.513491,5.73174,12.9604,0.156305,21.036635,no,PI,0
0.716527,3.432032,5.41195,12.3617,0.146295,20.177875,no,PI,0
0.736463,3.346605,5.11857,11.2952,0.138572,19.179156,no,PI,0
0.722024,3.40436,5.47407,11.9356,0.14488,20.012948,no,PI,0
0.674088,3.609467,6.10871,14.6425,0.167372,22.548537,no,PI,0
0.591751,4.1656,13.4799,28.1891,0.37641,33.824685,no,DP,0
0.642543,3.92565,9.05671,18.538,0.28206,21.133454,no,DP,0
0.627329,3.997398,9.91425,20.8987,0.303788,23.943673,no,DP,0
0.619429,4.038427,10.5633,22.018,0.317543,24.889635,no,DP,0
0.609938,4.071853,11.4949,23.8819,0.336314,27.50224,no,DP,0
0.603987,4.105786,11.893,25.3564,0.347864,27.083814,no,DP,0
0.631678,3.975662,9.70968,20.1187,0.297355,22.958713,no,DP,0
0.585282,4.204867,14.3671,30.1316,0.392512,37.840156,no,DP,0
0.630637,4.01727,9.77231,20.3285,0.299422,24.739484,no,DP,0
0.617864,4.06568,10.6992,22.3054,0.320365,26.346261,no,DP,0
0.610007,4.093666,11.5799,23.8663,0.336164,28.981653,no,DP,0
0.60142,4.123939,12.4099,25.5936,0.353347,32.268696,no,DP,0
0.59695,4.148655,12.8051,26.8354,0.364736,33.017276,no,DP,0
0.619968,4.053889,10.587,22.0168,0.316537,27.238168,no,DP,0
0.679659,3.605051,6.11804,14.6142,0.169534,26.387068,no,PI,0
0.693187,3.540845,5.89542,13.7364,0.161558,25.508743,no,PI,0
0.683281,3.584341,6.03172,14.0467,0.167327,25.991535,no,PI,0
0.702094,3.509562,5.55082,13.2278,0.158148,24.251471,no,PI,0
0.716247,3.448275,5.41901,12.4642,0.148879,23.150542,no,PI,0
0.705366,3.489315,5.69437,13.2019,0.156609,24.166181,no,PI,0
0.665978,3.660591,6.54176,15.7201,0.178568,27.641156,no,PI,0
0.625673,3.890642,8.67888,20.663,0.274847,35.867126,no,PO,0
0.660038,3.715379,6.85976,16.193,0.23374,29.669721,no,PO,0
0.664153,3.703099,6.95263,15.6791,0.231524,28.8505,no,PO,0
0.651918,3.757905,7.69759,17.1985,0.242606,31.389963,no,PO,0
0.643916,3.795601,7.82945,18.0051,0.250839,33.329634,no,PO,0
0.638611,3.826103,7.91721,18.6664,0.257662,33.512235,no,PO,0
0.676387,3.650856,6.62921,14.6506,0.220264,27.672581,no,PO,0
0.742246,3.298795,4.38961,9.1275,0.051554,17.234889,no,DI,0
0.757858,3.239128,4.23002,8.77585,0.04646,17.174988,no,DI,0
0.726642,3.358216,4.74872,9.57806,0.057623,17.649671,no,DI,0
0.784156,3.145153,3.94137,7.87062,0.037977,17.402667,no,DI,0
0.748032,3.278169,4.16902,8.75381,0.048823,16.662714,no,DI,0
0.768133,3.201017,3.96147,8.37344,0.042072,17.721841,no,DI,0
0.772588,3.18671,4.0542,8.10196,0.041498,17.73941,no,DI,0
0.665977,3.67675,6.5958,16,0.181608,34.290805,no,PI,0
0.676331,3.641728,6.37168,15.5388,0.175819,31.419416,no,PI,0
0.669569,3.660779,6.74265,15.7547,0.179739,34.141008,no,PI,0
0.683171,3.611494,6.25278,14.6643,0.170254,30.863439,no,PI,0
0.695488,3.571128,5.79997,13.7554,0.16243,30.389875,no,PI,0
0.6862,3.597866,6.2058,14.5912,0.167301,31.502354,no,PI,0
0.655129,3.717276,6.98102,17.2028,0.190508,36.412236,no,PI,0
0.612924,4.019451,11.0183,23.2435,0.324394,22.933097,no,DP,0
0.689641,3.631293,6.71555,13.1574,0.227639,13.33643,no,DP,0
0.665254,3.737122,7.50756,15.7948,0.252016,15.331736,no,DP,0
0.652933,3.81025,8.23779,17.3192,0.263823,16.76055,no,DP,0
0.639453,3.875929,8.83079,18.7328,0.281734,18.232535,no,DP,0
0.631984,3.90746,9.50254,19.5747,0.292907,19.542663,no,DP,0
0.671768,3.715659,7.25175,15.2285,0.24655,14.602905,no,DP,0
0.608888,4.04516,11.4953,23.5765,0.335769,24.664798,no,DP,0
0.680169,3.686496,6.85871,14.2849,0.23891,14.799284,no,DP,0
0.657546,3.798631,7.93663,16.6963,0.261344,16.073694,no,DP,0
0.64546,3.848806,8.71352,18.2534,0.276123,18.082045,no,DP,0
0.633551,3.914286,9.37282,19.5383,0.291891,19.428078,no,DP,0
0.626959,3.954311,10.2402,20.8126,0.302169,20.527273,no,DP,0
0.66398,3.764331,7.89401,16.1337,0.254135,16.474301,no,DP,0
0.638252,3.800462,8.34762,18.1445,0.251599,29.015651,no,PO,0
0.680374,3.602143,6.27165,14.2846,0.211689,23.410662,no,PO,0
0.685763,3.57265,6.13098,13.8103,0.209737,23.696968,no,PO,0
0.670266,3.642882,6.49624,14.8806,0.219747,24.550664,no,PO,0
0.658455,3.701428,7.07387,16.2473,0.230686,26.804516,no,PO,0
0.654134,3.723868,7.18339,16.5085,0.234009,26.735552,no,PO,0
0.700124,3.505372,5.81629,12.8014,0.199328,21.247786,no,PO,0
0.662599,3.744518,7.00733,15.7202,0.221085,22.338648,no,PO,0
0.695952,3.607175,6.02856,13.0276,0.196574,18.969887,no,PO,0
0.699281,3.593439,5.95714,12.9857,0.193865,18.298212,no,PO,0
0.688572,3.640696,6.16053,13.575,0.200529,19.463305,no,PO,0
0.678881,3.674009,6.49222,14.0439,0.208699,19.651407,no,PO,0
0.675603,3.693522,6.70731,14.5088,0.212468,20.980542,no,PO,0
0.710266,3.558943,5.72899,11.9014,0.185817,17.245397,no,PO,0
0.597233,4.132044,13.0056,26.9461,0.363252,29.16219,no,DP,0
0.655463,3.840628,8.07176,17.0006,0.264432,18.100636,no,DP,0
0.638026,3.921575,9.34215,19.4377,0.288562,21.077333,no,DP,0
0.628331,3.971352,10.1373,20.9644,0.302624,22.434888,no,DP,0
0.617595,4.020938,10.8487,22.5793,0.321324,25.178948,no,DP,0
0.612374,4.052475,11.379,23.6001,0.329885,26.144718,no,DP,0
0.641631,3.894448,8.74081,18.5732,0.281194,20.395532,no,DP,0
0.452287,5.077014,46.7349,133.62,0.927717,421.200744,no,DP,0
0.45835,5.026671,45.6582,108.259,0.897801,57.890974,no,DP,0
0.464243,5.028897,44.7781,100.239,0.881623,210.143479,no,DP,0
0.609122,4.040775,11.5576,23.5387,0.340747,30.390598,no,DP,0
0.459974,5.052181,44.5764,107.289,0.898787,263.580106,no,DP,0
0.58808,4.162574,14.3778,28.5873,0.388783,33.365032,no,DP,0
0.457915,5.060199,46.2822,115.823,0.906368,282.924242,no,DP,0
0.57771,4.220167,15.4674,31.6328,0.415885,34.852767,no,DP,0
0.45599,5.074439,46.1542,124.068,0.915625,304.061822,no,DP,0
0.566122,4.288164,17.2191,35.0265,0.451754,37.647022,no,DP,0
0.454489,5.072569,47.0276,119.701,0.920502,303.361414,no,DP,0
0.497982,4.795788,33.0476,79.1573,0.745805,1.286284,no,DP,0
0.461941,5.025621,46.2549,99.7308,0.890256,228.080983,no,DP,0
0.59306,4.128693,13.4425,27.1875,0.377322,32.700841,no,DP,0
0.712595,3.43657,5.13569,11.8201,0.162033,22.228783,no,DO,0
0.667545,3.637384,6.25198,14.8907,0.19344,26.685225,no,DO,0
0.687563,3.545303,5.8154,13.4448,0.17553,25.076192,no,DO,0
0.697217,3.504548,5.60358,12.6704,0.171294,23.73251,no,DO,0
0.727209,3.380425,5.01575,11.0112,0.151893,20.385744,no,DO,0
0.681843,3.570848,6.03823,13.9218,0.180286,25.291748,no,DO,0
0.708047,3.453957,5.49294,11.8806,0.164039,22.54347,no,DO,0
0.672801,3.635623,6.58185,15.3927,0.175731,29.776853,no,PI,0
0.68524,3.583929,6.22959,14.4453,0.16798,28.440108,no,PI,0
0.676594,3.625945,6.42045,14.9509,0.173934,28.637082,no,PI,0
0.692617,3.557042,5.82323,13.8211,0.162751,27.747588,no,PI,0
0.706746,3.503319,5.48264,12.8976,0.155936,25.579082,no,PI,0
0.69602,3.541787,5.89131,13.7629,0.162332,26.516277,no,PI,0
0.66049,3.69444,6.9632,16.4387,0.184838,31.522187,no,PI,0
0.631652,3.85338,8.47929,19.5657,0.265269,33.314234,no,PO,0
0.667943,3.673472,7.05347,15.3127,0.22572,26.873048,no,PO,0
0.671872,3.648855,6.5601,15.0776,0.222802,27.752508,no,PO,0
0.657908,3.714381,7.17615,16.6312,0.232827,27.711466,no,PO,0
0.649644,3.751114,7.32557,17.2349,0.243847,30.286978,no,PO,0
0.645072,3.780053,7.84988,17.6472,0.248004,30.523523,no,PO,0
0.685305,3.591791,6.02817,13.7751,0.21202,25.46641,no,PO,0
0.45191,5.068653,46.4286,137.198,0.930129,478.484042,no,DP,0
0.453438,5.057529,45.664,146.85,0.923406,74.235573,no,DP,0
0.461119,5.067397,45.4202,109.871,0.893869,282.843627,no,DP,0
0.585841,4.207966,14.3468,28.4885,0.394289,35.692736,no,DP,0
0.459009,5.066855,45.7278,111.812,0.900955,287.710694,no,DP,0
0.569798,4.295475,16.6862,33.7549,0.440181,41.558901,no,DP,0
0.457026,5.060333,46.3838,129.416,0.909498,292.035242,no,DP,0
0.494298,4.83087,34.5952,82.5222,0.762199,1.583034,no,DP,0
0.454901,5.068321,46.442,132.237,0.919687,383.820458,no,DP,0
0.461563,5.045314,46.0754,129.238,0.905136,36.776632,no,DP,0
0.453796,5.081609,46.7433,133.39,0.924832,410.533473,no,DP,0
0.461296,5.052822,44.7355,128.443,0.903017,64.300408,no,DP,0
0.45796,5.07291,46.5122,124.774,0.909462,273.936847,no,DP,0
0.57402,4.272052,16.0166,32.7428,0.427525,39.167439,no,DP,0
0.453949,5.042974,46.628,122.279,0.919889,277.82221,no,DP,0
0.455382,5.03669,44.8297,122.014,0.914516,54.816355,no,DP,0
0.488385,4.808517,38.6019,64.6754,0.792966,128.52181,no,DP,0
0.635816,3.850933,9.26321,19.3993,0.296783,21.493496,no,DP,0
0.463381,5.00296,45.5218,100.451,0.881497,176.861889,no,DP,0
0.609934,4.001591,11.6614,23.5582,0.339005,25.967781,no,DP,0
0.471047,4.942443,41.723,98.4472,0.867534,146.667987,no,DP,0
0.59563,4.080322,13.1414,26.6173,0.369158,29.097845,no,DP,0
0.465888,4.964517,43.7776,102.851,0.876404,34.245886,no,DP,0
0.582309,4.17199,14.8743,29.9899,0.402558,32.019767,no,DP,0
0.46642,4.951451,43.6859,98.749,0.866835,190.457268,no,DP,0
0.575188,4.213274,15.7618,31.9859,0.422531,35.030865,no,DP,0
0.616614,3.958414,10.8747,22.3633,0.327733,24.601437,no,DP,0
0.617207,3.959677,10.8597,22.1636,0.325106,25.021472,no,DP,0
0.724958,3.376342,4.76795,10.1711,0.059694,23.047208,no,DI,0
0.738183,3.330482,4.32708,9.56955,0.054843,22.904383,no,DI,0
0.712372,3.423103,4.67892,10.556,0.068253,23.633182,no,DI,0
0.759204,3.267937,4.10216,8.76065,0.0474,23.182583,no,DI,0
0.729198,3.369221,4.64011,9.92411,0.059638,22.613935,no,DI,0
0.745516,3.307628,4.27726,9.09608,0.051396,23.480913,no,DI,0
0.749343,3.292647,4.14554,9.01434,0.050566,22.645657,no,DI,0
0.666017,3.717549,6.54311,15.4562,0.203944,43.342947,no,DO,0
0.641828,3.780436,7.69971,18.5722,0.230693,48.22869,no,DO,0
0.6528,3.747067,7.01556,17.2712,0.217422,43.986537,no,DO,0
0.657976,3.727971,6.84634,16.2574,0.211908,45.659716,no,DO,0
0.673165,3.695357,6.18818,14.7888,0.196744,42.070966,no,DO,0
0.650251,3.754288,7.34935,17.4006,0.220402,46.569958,no,DO,0
0.663826,3.722092,6.54898,15.6425,0.207176,43.361691,no,DO,0
0.680449,3.627437,6.18953,13.6303,0.19714,16.049571,no,PO,0
0.728548,3.42186,5.25436,10.5846,0.170243,13.088576,no,PO,0
0.733387,3.400868,5.08899,10.6184,0.169647,12.313967,no,PO,0
0.716346,3.470271,5.48519,11.3262,0.177863,13.356844,no,PO,0
0.704245,3.524233,5.49041,12.0978,0.182653,14.4534,no,PO,0
0.698799,3.545666,5.951,12.1429,0.1857,14.531933,no,PO,0
0.751248,3.337267,4.8449,9.82801,0.161874,11.557224,no,PO,0
0.716521,3.419092,4.65363,10.4984,0.0664,25.620906,no,DI,0
0.726813,3.386981,4.45594,10.2263,0.061541,26.635582,no,DI,0
0.705573,3.450075,4.85539,11.4114,0.073056,27.718042,no,DI,0
0.746444,3.346856,4.16728,9.33682,0.052076,26.105004,no,DI,0
0.720283,3.405259,4.62237,10.6235,0.063158,26.845572,no,DI,0
0.734424,3.374204,4.44401,9.8017,0.056801,27.313692,no,DI,0
0.736845,3.366854,4.61159,9.88191,0.055967,27.001744,no,DI,0
0.452028,5.075574,46.9232,135.244,0.929359,452.229748,no,DP,0
0.459961,5.051536,45.0273,123.853,0.906314,70.253806,no,DP,0
0.463238,5.039571,44.8951,100.964,0.884036,261.028382,no,DP,0
0.598002,4.124498,12.7889,26.0819,0.363974,33.277611,no,DP,0
0.460516,5.047791,45.7752,100.101,0.894421,257.980276,no,DP,0
0.579546,4.221131,15.1494,31.0038,0.411955,37.162143,no,DP,0
0.457836,5.064554,45.7261,119.594,0.907235,273.385062,no,DP,0
0.569918,4.282653,16.6881,33.6323,0.439155,40.271501,no,DP,0
0.456672,5.069499,46.4999,127.845,0.910454,287.850132,no,DP,0
0.46713,5.023483,42.4681,118.714,0.882005,4.999614,no,DP,0
0.454371,5.085412,47.0986,126.867,0.921077,343.585356,no,DP,0
0.462311,5.041537,44.9375,118.975,0.898892,21.04743,no,DP,0
0.459733,5.065158,46.4456,106.017,0.899265,303.771173,no,DP,0
0.584151,4.200737,14.5509,29.2914,0.399612,36.719619,no,DP,0
0.649398,3.81525,7.66777,17.2974,0.238654,29.616001,no,PO,0
0.675335,3.734247,6.83722,14.6309,0.215436,24.907216,no,PO,0
0.678249,3.725042,6.75504,14.3562,0.212754,24.190316,no,PO,0
0.669325,3.750242,6.84166,15.2402,0.219022,25.603607,no,PO,0
0.662436,3.767268,7.0717,16.0649,0.225302,26.187705,no,PO,0
0.65928,3.781804,7.27416,15.9493,0.228671,26.713734,no,PO,0
0.686623,3.707732,6.10225,13.6269,0.206553,23.474606,no,PO,0
0.621137,3.913989,9.08285,21.1217,0.281595,41.055762,no,PO,0
0.652458,3.765187,7.64628,16.7373,0.242438,33.824528,no,PO,0
0.655926,3.748554,6.97812,16.6709,0.239067,33.371858,no,PO,0
0.644857,3.801138,7.91384,17.8259,0.251771,33.962402,no,PO,0
0.636779,3.839716,8.0186,18.921,0.260848,36.469432,no,PO,0
0.632091,3.85189,8.55467,19.6377,0.267484,36.806446,no,PO,0
0.665691,3.709506,6.85146,15.717,0.229427,31.138721,no,PO,0
0.45266,5.066866,46.4521,123.384,0.927976,326.576704,no,DP,0
0.460617,5.042624,47.0061,122.264,0.906313,32.110659,no,DP,0
0.628052,3.894415,9.90344,20.5994,0.309277,21.914659,no,DP,0
0.628709,3.905222,9.92007,20.2165,0.307516,24.936134,no,DP,0
0.461891,5.028158,45.3394,109.153,0.890194,193.360078,no,DP,0
0.603216,4.043623,12.2799,24.535,0.353852,27.682227,no,DP,0
0.460125,5.026528,45.8307,110.918,0.896909,201.723642,no,DP,0
0.591418,4.116296,13.4294,27.4892,0.378212,30.459792,no,DP,0
0.457094,5.054332,46.1743,114.288,0.910822,255.658845,no,DP,0
0.577681,4.201622,15.5048,31.3885,0.416513,34.626268,no,DP,0
0.456122,5.049309,46.0417,127.017,0.915112,257.699483,no,DP,0
0.571842,4.243674,16.3209,33.0967,0.433009,35.199131,no,DP,0
0.483212,4.838193,39.2826,75.0645,0.814372,156.890697,no,DP,0
0.609637,4.009049,11.468,23.4686,0.33973,26.990941,no,DP,0
0.603085,4.087922,12.3577,25.5809,0.347899,27.164033,no,DP,0
0.669241,3.755247,7.48127,15.5367,0.248148,16.228116,no,DP,0
0.648784,3.862565,8.74283,17.6676,0.272958,18.697386,no,DP,0
0.638453,3.905252,9.18694,19.1303,0.285467,20.32426,no,DP,0
0.625869,3.9722,9.80953,20.603,0.305272,22.316772,no,DP,0
0.621022,3.999002,10.4428,21.829,0.313898,22.533346,no,DP,0
0.654581,3.827692,8.3596,16.7985,0.265015,18.080499,no,DP,0
0.700052,3.506929,5.54911,12.6768,0.172264,26.554587,no,DO,0
0.661029,3.674712,6.67168,15.9857,0.203267,32.332632,no,DO,0
0.678921,3.599419,6.18257,14.1809,0.187593,29.67846,no,DO,0
0.687172,3.567871,5.90712,13.663,0.181406,27.303543,no,DO,0
0.711775,3.464477,5.19547,11.9035,0.163713,24.862419,no,DO,0
0.673943,3.615733,6.28064,14.5765,0.191137,29.548493,no,DO,0
0.696133,3.534777,5.58249,12.8857,0.174704,26.681443,no,DO,0
0.755198,3.227919,4.01831,8.18925,0.042893,13.872465,no,DI,0
0.77608,3.157574,4.05563,7.67607,0.039324,14.07876,no,DI,0
0.735984,3.308265,4.67178,8.75836,0.048177,13.497701,no,DI,0
0.809821,3.041602,3.91075,7.0963,0.030448,13.744298,no,DI,0
0.761974,3.206658,4.06624,8.24805,0.040938,13.651072,no,DI,0
0.788001,3.120706,3.85787,7.49993,0.035076,13.572722,no,DI,0
0.79392,3.096764,3.8839,7.255,0.03496,13.636329,no,DI,0
